stage123b_interface,stage122_source_stage121_family,stage122_variant,gold_label,correct_SUPPORT,correct_REFUTE,correct_NE,false_NE_SUPPORT,false_NE_REFUTE,false_entitlement,SUPPORT_to_REFUTE,REFUTE_to_SUPPORT,other,total,failure_total,failure_rate
core_first_context_suffix,short_neutral_fragment,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,prefix_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_first_context_suffix,short_neutral_sentence,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,prefix_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,explicit_before_temporal,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,prefix_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_neutral_tokens,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,length_matched_nonsense,core_only,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,length_matched_nonsense,core_plus_suffix,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,length_matched_nonsense,core_with_neutral_marker,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,length_matched_nonsense,original_control,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,length_matched_nonsense,prefix_only,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,length_matched_nonsense,prefix_plus_core,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,length_matched_nonsense,prefix_separator_core,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,core_only,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,core_plus_suffix,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,core_with_neutral_marker,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,original_control,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,prefix_only,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,prefix_plus_core,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_discourse_no_temporal,prefix_separator_core,REFUTE,0,7,0,0,6,0,0,0,0,13,6,0.461538
core_marker_context_suffix,long_neutral_no_order,core_only,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,long_neutral_no_order,core_plus_suffix,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,long_neutral_no_order,core_with_neutral_marker,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,long_neutral_no_order,original_control,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,long_neutral_no_order,prefix_only,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,long_neutral_no_order,prefix_plus_core,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,long_neutral_no_order,prefix_separator_core,REFUTE,0,12,0,0,1,0,0,0,0,13,1,0.076923
core_marker_context_suffix,old_before_prefix,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,old_before_prefix,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,old_before_prefix,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,old_before_prefix,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,old_before_prefix,prefix_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,old_before_prefix,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,old_before_prefix,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,original_control,core_only,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,original_control,core_plus_suffix,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,original_control,core_with_neutral_marker,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,original_control,original_control,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,original_control,prefix_plus_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
core_marker_context_suffix,original_control,prefix_separator_core,REFUTE,0,13,0,0,0,0,0,0,0,13,0,0.0
